trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
"432_20120701","14:29:00","14:29:00","Mountain View Caltrain",20,,,
"432_20120701","14:34:00","14:34:00","Sunnyvale Caltrain",21,,,
"432_20120701","14:38:00","14:38:00","Lawrence Caltrain",22,,,
"432_20120701","14:43:00","14:43:00","Santa Clara Caltrain",23,,,
"432_20120701","14:51:00","14:51:00","San Jose Caltrain",24,,,
"433_20120701","13:00:00","13:00:00","San Jose Caltrain",1,,,
"433_20120701","13:05:00","13:05:00","Santa Clara Caltrain",2,,,
"433_20120701","13:10:00","13:10:00","Lawrence Caltrain",3,,,
"433_20120701","13:14:00","13:14:00","Sunnyvale Caltrain",4,,,
"433_20120701","13:19:00","13:19:00","Mountain View Caltrain",5,,,
"433_20120701","13:23:00","13:23:00","San Antonio Caltrain",6,,,
"433_20120701","13:27:00","13:27:00","California Ave Caltrain",7,,,
"433_20120701","13:31:00","13:31:00","Palo Alto Caltrain",8,,,
"433_20120701","13:34:00","13:34:00","Menlo Park Caltrain",9,,,
"433_20120701","13:37:00","13:37:00","Atherton Caltrain",10,,,
"433_20120701","13:41:00","13:41:00","Redwood City Caltrain",11,,,
"433_20120701","13:45:00","13:45:00","San Carlos Caltrain",12,,,
"433_20120701","13:48:00","13:48:00","Belmont Caltrain",13,,,
"433_20120701","13:51:00","13:51:00","Hillsdale Caltrain",14,,,
"433_20120701","13:54:00","13:54:00","Hayward Park Caltrain",15,,,
"433_20120701","13:57:00","13:57:00","San Mateo Caltrain",16,,,
"433_20120701","14:00:00","14:00:00","Burlingame Caltrain",17,,,
"433_20120701","14:03:00","14:03:00","Broadway Caltrain",18,,,
"433_20120701","14:08:00","14:08:00","Millbrae Caltrain",19,,,
"433_20120701","14:12:00","14:12:00","San Bruno Caltrain",20,,,
"433_20120701","14:17:00","14:17:00","So. San Francisco Caltrain",21,,,
"433_20120701","14:23:00","14:23:00","Bayshore Caltrain",22,,,
"433_20120701","14:28:00","14:28:00","22nd Street Caltrain",23,,,
"433_20120701","14:36:00","14:36:00","San Francisco Caltrain",24,,,
"434_20120701","14:15:00","14:15:00","San Francisco Caltrain",1,,,
"434_20120701","14:20:00","14:20:00","22nd Street Caltrain",2,,,
"434_20120701","14:25:00","14:25:00","Bayshore Caltrain",3,,,
"434_20120701","14:31:00","14:31:00","So. San Francisco Caltrain",4,,,
"434_20120701","14:35:00","14:35:00","San Bruno Caltrain",5,,,
"434_20120701","14:39:00","14:39:00","Millbrae Caltrain",6,,,
"434_20120701","14:43:00","14:43:00","Broadway Caltrain",7,,,
"434_20120701","14:45:00","14:45:00","Burlingame Caltrain",8,,,
"434_20120701","14:49:00","14:49:00","San Mateo Caltrain",9,,,
"434_20120701","14:52:00","14:52:00","Hayward Park Caltrain",10,,,
"434_20120701","14:55:00","14:55:00","Hillsdale Caltrain",11,,,
"434_20120701","14:58:00","14:58:00","Belmont Caltrain",12,,,
"434_20120701","15:01:00","15:01:00","San Carlos Caltrain",13,,,
"434_20120701","15:07:00","15:07:00","Redwood City Caltrain",14,,,
"434_20120701","15:11:00","15:11:00","Atherton Caltrain",15,,,
"434_20120701","15:14:00","15:14:00","Menlo Park Caltrain",16,,,
"434_20120701","15:17:00","15:17:00","Palo Alto Caltrain",17,,,
"434_20120701","15:21:00","15:21:00","California Ave Caltrain",18,,,
"434_20120701","15:25:00","15:25:00","San Antonio Caltrain",19,,,
"434_20120701","15:29:00","15:29:00","Mountain View Caltrain",20,,,
"434_20120701","15:34:00","15:34:00","Sunnyvale Caltrain",21,,,
"434_20120701","15:38:00","15:38:00","Lawrence Caltrain",22,,,
"434_20120701","15:43:00","15:43:00","Santa Clara Caltrain",23,,,
"434_20120701","15:51:00","15:51:00","San Jose Caltrain",24,,,
"435_20120701","14:00:00","14:00:00","San Jose Caltrain",1,,,
"435_20120701","14:05:00","14:05:00","Santa Clara Caltrain",2,,,
"435_20120701","14:10:00","14:10:00","Lawrence Caltrain",3,,,
"435_20120701","14:14:00","14:14:00","Sunnyvale Caltrain",4,,,
"435_20120701","14:19:00","14:19:00","Mountain View Caltrain",5,,,
"435_20120701","14:23:00","14:23:00","San Antonio Caltrain",6,,,
"435_20120701","14:27:00","14:27:00","California Ave Caltrain",7,,,
"435_20120701","14:31:00","14:31:00","Palo Alto Caltrain",8,,,
"435_20120701","14:34:00","14:34:00","Menlo Park Caltrain",9,,,
"435_20120701","14:37:00","14:37:00","Atherton Caltrain",10,,,
"435_20120701","14:41:00","14:41:00","Redwood City Caltrain",11,,,
"435_20120701","14:45:00","14:45:00","San Carlos Caltrain",12,,,
"435_20120701","14:48:00","14:48:00","Belmont Caltrain",13,,,
"435_20120701","14:51:00","14:51:00","Hillsdale Caltrain",14,,,
"435_20120701","14:54:00","14:54:00","Hayward Park Caltrain",15,,,
"435_20120701","14:57:00","14:57:00","San Mateo Caltrain",16,,,
"435_20120701","15:00:00","15:00:00","Burlingame Caltrain",17,,,
"435_20120701","15:03:00","15:03:00","Broadway Caltrain",18,,,
"435_20120701","15:08:00","15:08:00","Millbrae Caltrain",19,,,
"435_20120701","15:12:00","15:12:00","San Bruno Caltrain",20,,,
"435_20120701","15:17:00","15:17:00","So. San Francisco Caltrain",21,,,
"435_20120701","15:23:00","15:23:00","Bayshore Caltrain",22,,,
"435_20120701","15:28:00","15:28:00","22nd Street Caltrain",23,,,
"435_20120701","15:36:00","15:36:00","San Francisco Caltrain",24,,,
"436_20120701","15:15:00","15:15:00","San Francisco Caltrain",1,,,
"436_20120701","15:20:00","15:20:00","22nd Street Caltrain",2,,,
"436_20120701","15:25:00","15:25:00","Bayshore Caltrain",3,,,
"436_20120701","15:31:00","15:31:00","So. San Francisco Caltrain",4,,,
"436_20120701","15:35:00","15:35:00","San Bruno Caltrain",5,,,
"436_20120701","15:39:00","15:39:00","Millbrae Caltrain",6,,,
"436_20120701","15:43:00","15:43:00","Broadway Caltrain",7,,,
"436_20120701","15:45:00","15:45:00","Burlingame Caltrain",8,,,
"436_20120701","15:49:00","15:49:00","San Mateo Caltrain",9,,,
"436_20120701","15:52:00","15:52:00","Hayward Park Caltrain",10,,,
"436_20120701","15:55:00","15:55:00","Hillsdale Caltrain",11,,,
"436_20120701","15:58:00","15:58:00","Belmont Caltrain",12,,,
"436_20120701","16:01:00","16:01:00","San Carlos Caltrain",13,,,
"436_20120701","16:07:00","16:07:00","Redwood City Caltrain",14,,,
"436_20120701","16:11:00","16:11:00","Atherton Caltrain",15,,,
"436_20120701","16:14:00","16:14:00","Menlo Park Caltrain",16,,,
"436_20120701","16:17:00","16:17:00","Palo Alto Caltrain",17,,,
"436_20120701","16:21:00","16:21:00","California Ave Caltrain",18,,,
"436_20120701","16:25:00","16:25:00","San Antonio Caltrain",19,,,
"436_20120701","16:29:00","16:29:00","Mountain View Caltrain",20,,,
"436_20120701","16:34:00","16:34:00","Sunnyvale Caltrain",21,,,
"436_20120701","16:38:00","16:38:00","Lawrence Caltrain",22,,,
"436_20120701","16:43:00","16:43:00","Santa Clara Caltrain",23,,,
"436_20120701","16:51:00","16:51:00","San Jose Caltrain",24,,,
"437_20120701","15:00:00","15:00:00","San Jose Caltrain",1,,,
"437_20120701","15:05:00","15:05:00","Santa Clara Caltrain",2,,,
"437_20120701","15:10:00","15:10:00","Lawrence Caltrain",3,,,
"437_20120701","15:14:00","15:14:00","Sunnyvale Caltrain",4,,,
"437_20120701","15:19:00","15:19:00","Mountain View Caltrain",5,,,
"437_20120701","15:23:00","15:23:00","San Antonio Caltrain",6,,,
"437_20120701","15:27:00","15:27:00","California Ave Caltrain",7,,,
"437_20120701","15:31:00","15:31:00","Palo Alto Caltrain",8,,,
"437_20120701","15:34:00","15:34:00","Menlo Park Caltrain",9,,,
"437_20120701","15:37:00","15:37:00","Atherton Caltrain",10,,,
"437_20120701","15:41:00","15:41:00","Redwood City Caltrain",11,,,
"437_20120701","15:45:00","15:45:00","San Carlos Caltrain",12,,,
"437_20120701","15:48:00","15:48:00","Belmont Caltrain",13,,,
"437_20120701","15:51:00","15:51:00","Hillsdale Caltrain",14,,,
"437_20120701","15:54:00","15:54:00","Hayward Park Caltrain",15,,,
"437_20120701","15:57:00","15:57:00","San Mateo Caltrain",16,,,
"437_20120701","16:00:00","16:00:00","Burlingame Caltrain",17,,,
"437_20120701","16:03:00","16:03:00","Broadway Caltrain",18,,,
"437_20120701","16:08:00","16:08:00","Millbrae Caltrain",19,,,
"437_20120701","16:12:00","16:12:00","San Bruno Caltrain",20,,,
"437_20120701","16:17:00","16:17:00","So. San Francisco Caltrain",21,,,
"437_20120701","16:23:00","16:23:00","Bayshore Caltrain",22,,,
"437_20120701","16:28:00","16:28:00","22nd Street Caltrain",23,,,
"437_20120701","16:36:00","16:36:00","San Francisco Caltrain",24,,,
"438_20120701","16:15:00","16:15:00","San Francisco Caltrain",1,,,
"438_20120701","16:20:00","16:20:00","22nd Street Caltrain",2,,,
"438_20120701","16:25:00","16:25:00","Bayshore Caltrain",3,,,
"438_20120701","16:31:00","16:31:00","So. San Francisco Caltrain",4,,,
"438_20120701","16:35:00","16:35:00","San Bruno Caltrain",5,,,
"438_20120701","16:39:00","16:39:00","Millbrae Caltrain",6,,,
"438_20120701","16:43:00","16:43:00","Broadway Caltrain",7,,,
"438_20120701","16:45:00","16:45:00","Burlingame Caltrain",8,,,
"438_20120701","16:49:00","16:49:00","San Mateo Caltrain",9,,,
"438_20120701","16:52:00","16:52:00","Hayward Park Caltrain",10,,,
"438_20120701","16:55:00","16:55:00","Hillsdale Caltrain",11,,,
"438_20120701","16:58:00","16:58:00","Belmont Caltrain",12,,,
"438_20120701","17:01:00","17:01:00","San Carlos Caltrain",13,,,
"438_20120701","17:07:00","17:07:00","Redwood City Caltrain",14,,,
"438_20120701","17:11:00","17:11:00","Atherton Caltrain",15,,,
"438_20120701","17:14:00","17:14:00","Menlo Park Caltrain",16,,,
"438_20120701","17:17:00","17:17:00","Palo Alto Caltrain",17,,,
"438_20120701","17:21:00","17:21:00","California Ave Caltrain",18,,,
"438_20120701","17:25:00","17:25:00","San Antonio Caltrain",19,,,
"438_20120701","17:29:00","17:29:00","Mountain View Caltrain",20,,,
"438_20120701","17:34:00","17:34:00","Sunnyvale Caltrain",21,,,
"438_20120701","17:38:00","17:38:00","Lawrence Caltrain",22,,,
"438_20120701","17:43:00","17:43:00","Santa Clara Caltrain",23,,,
"438_20120701","17:51:00","17:51:00","San Jose Caltrain",24,,,
"439_20120701","16:00:00","16:00:00","San Jose Caltrain",1,,,
"439_20120701","16:05:00","16:05:00","Santa Clara Caltrain",2,,,
"439_20120701","16:10:00","16:10:00","Lawrence Caltrain",3,,,
"439_20120701","16:14:00","16:14:00","Sunnyvale Caltrain",4,,,
"439_20120701","16:19:00","16:19:00","Mountain View Caltrain",5,,,
"439_20120701","16:23:00","16:23:00","San Antonio Caltrain",6,,,
"439_20120701","16:27:00","16:27:00","California Ave Caltrain",7,,,
"439_20120701","16:31:00","16:31:00","Palo Alto Caltrain",8,,,
"439_20120701","16:34:00","16:34:00","Menlo Park Caltrain",9,,,
"439_20120701","16:37:00","16:37:00","Atherton Caltrain",10,,,
"439_20120701","16:41:00","16:41:00","Redwood City Caltrain",11,,,
"439_20120701","16:45:00","16:45:00","San Carlos Caltrain",12,,,
"439_20120701","16:48:00","16:48:00","Belmont Caltrain",13,,,
"439_20120701","16:51:00","16:51:00","Hillsdale Caltrain",14,,,
"439_20120701","16:54:00","16:54:00","Hayward Park Caltrain",15,,,
"439_20120701","16:57:00","16:57:00","San Mateo Caltrain",16,,,
"439_20120701","17:00:00","17:00:00","Burlingame Caltrain",17,,,
"439_20120701","17:03:00","17:03:00","Broadway Caltrain",18,,,
"439_20120701","17:08:00","17:08:00","Millbrae Caltrain",19,,,
"439_20120701","17:12:00","17:12:00","San Bruno Caltrain",20,,,
"439_20120701","17:17:00","17:17:00","So. San Francisco Caltrain",21,,,
"439_20120701","17:23:00","17:23:00","Bayshore Caltrain",22,,,
"439_20120701","17:28:00","17:28:00","22nd Street Caltrain",23,,,
"439_20120701","17:36:00","17:36:00","San Francisco Caltrain",24,,,
"440_20120701","17:15:00","17:15:00","San Francisco Caltrain",1,,,
"440_20120701","17:20:00","17:20:00","22nd Street Caltrain",2,,,
"440_20120701","17:25:00","17:25:00","Bayshore Caltrain",3,,,
"440_20120701","17:31:00","17:31:00","So. San Francisco Caltrain",4,,,
"440_20120701","17:35:00","17:35:00","San Bruno Caltrain",5,,,
"440_20120701","17:39:00","17:39:00","Millbrae Caltrain",6,,,
"440_20120701","17:43:00","17:43:00","Broadway Caltrain",7,,,
"440_20120701","17:45:00","17:45:00","Burlingame Caltrain",8,,,
"440_20120701","17:49:00","17:49:00","San Mateo Caltrain",9,,,
"440_20120701","17:52:00","17:52:00","Hayward Park Caltrain",10,,,
"440_20120701","17:55:00","17:55:00","Hillsdale Caltrain",11,,,
"440_20120701","17:58:00","17:58:00","Belmont Caltrain",12,,,
"440_20120701","18:01:00","18:01:00","San Carlos Caltrain",13,,,
"440_20120701","18:07:00","18:07:00","Redwood City Caltrain",14,,,
"440_20120701","18:11:00","18:11:00","Atherton Caltrain",15,,,
"440_20120701","18:14:00","18:14:00","Menlo Park Caltrain",16,,,
"440_20120701","18:17:00","18:17:00","Palo Alto Caltrain",17,,,
"440_20120701","18:21:00","18:21:00","California Ave Caltrain",18,,,
"440_20120701","18:25:00","18:25:00","San Antonio Caltrain",19,,,
"440_20120701","18:29:00","18:29:00","Mountain View Caltrain",20,,,
"440_20120701","18:34:00","18:34:00","Sunnyvale Caltrain",21,,,
"440_20120701","18:38:00","18:38:00","Lawrence Caltrain",22,,,
"440_20120701","18:43:00","18:43:00","Santa Clara Caltrain",23,,,
"440_20120701","18:51:00","18:51:00","San Jose Caltrain",24,,,
"441_20120701","17:00:00","17:00:00","San Jose Caltrain",1,,,
"441_20120701","17:05:00","17:05:00","Santa Clara Caltrain",2,,,
"441_20120701","17:10:00","17:10:00","Lawrence Caltrain",3,,,
"441_20120701","17:14:00","17:14:00","Sunnyvale Caltrain",4,,,
"441_20120701","17:19:00","17:19:00","Mountain View Caltrain",5,,,
"441_20120701","17:23:00","17:23:00","San Antonio Caltrain",6,,,
"441_20120701","17:27:00","17:27:00","California Ave Caltrain",7,,,
"441_20120701","17:31:00","17:31:00","Palo Alto Caltrain",8,,,
"441_20120701","17:34:00","17:34:00","Menlo Park Caltrain",9,,,
"441_20120701","17:37:00","17:37:00","Atherton Caltrain",10,,,
"441_20120701","17:41:00","17:41:00","Redwood City Caltrain",11,,,
"441_20120701","17:45:00","17:45:00","San Carlos Caltrain",12,,,
"441_20120701","17:48:00","17:48:00","Belmont Caltrain",13,,,
"441_20120701","17:51:00","17:51:00","Hillsdale Caltrain",14,,,
"441_20120701","17:54:00","17:54:00","Hayward Park Caltrain",15,,,
"441_20120701","17:57:00","17:57:00","San Mateo Caltrain",16,,,
"441_20120701","18:00:00","18:00:00","Burlingame Caltrain",17,,,
"441_20120701","18:03:00","18:03:00","Broadway Caltrain",18,,,
"441_20120701","18:08:00","18:08:00","Millbrae Caltrain",19,,,
"441_20120701","18:12:00","18:12:00","San Bruno Caltrain",20,,,
"441_20120701","18:17:00","18:17:00","So. San Francisco Caltrain",21,,,
"441_20120701","18:23:00","18:23:00","Bayshore Caltrain",22,,,
"441_20120701","18:28:00","18:28:00","22nd Street Caltrain",23,,,
"441_20120701","18:36:00","18:36:00","San Francisco Caltrain",24,,,
"442_20120701","18:15:00","18:15:00","San Francisco Caltrain",1,,,
"442_20120701","18:20:00","18:20:00","22nd Street Caltrain",2,,,
"442_20120701","18:25:00","18:25:00","Bayshore Caltrain",3,,,
"442_20120701","18:31:00","18:31:00","So. San Francisco Caltrain",4,,,
"442_20120701","18:35:00","18:35:00","San Bruno Caltrain",5,,,
"442_20120701","18:39:00","18:39:00","Millbrae Caltrain",6,,,
"442_20120701","18:43:00","18:43:00","Broadway Caltrain",7,,,
"442_20120701","18:45:00","18:45:00","Burlingame Caltrain",8,,,
"442_20120701","18:49:00","18:49:00","San Mateo Caltrain",9,,,
"442_20120701","18:52:00","18:52:00","Hayward Park Caltrain",10,,,
"442_20120701","18:55:00","18:55:00","Hillsdale Caltrain",11,,,
"442_20120701","18:58:00","18:58:00","Belmont Caltrain",12,,,
"442_20120701","19:01:00","19:01:00","San Carlos Caltrain",13,,,
"442_20120701","19:07:00","19:07:00","Redwood City Caltrain",14,,,
"442_20120701","19:11:00","19:11:00","Atherton Caltrain",15,,,
"442_20120701","19:14:00","19:14:00","Menlo Park Caltrain",16,,,
"442_20120701","19:17:00","19:17:00","Palo Alto Caltrain",17,,,
"442_20120701","19:21:00","19:21:00","California Ave Caltrain",18,,,
"442_20120701","19:25:00","19:25:00","San Antonio Caltrain",19,,,
"442_20120701","19:29:00","19:29:00","Mountain View Caltrain",20,,,
"442_20120701","19:34:00","19:34:00","Sunnyvale Caltrain",21,,,
"442_20120701","19:38:00","19:38:00","Lawrence Caltrain",22,,,
"442_20120701","19:43:00","19:43:00","Santa Clara Caltrain",23,,,
"442_20120701","19:51:00","19:51:00","San Jose Caltrain",24,,,
"443_20120701","18:00:00","18:00:00","San Jose Caltrain",1,,,
"443_20120701","18:05:00","18:05:00","Santa Clara Caltrain",2,,,
"443_20120701","18:10:00","18:10:00","Lawrence Caltrain",3,,,
"443_20120701","18:14:00","18:14:00","Sunnyvale Caltrain",4,,,
"443_20120701","18:19:00","18:19:00","Mountain View Caltrain",5,,,
"443_20120701","18:23:00","18:23:00","San Antonio Caltrain",6,,,
"443_20120701","18:27:00","18:27:00","California Ave Caltrain",7,,,
"443_20120701","18:31:00","18:31:00","Palo Alto Caltrain",8,,,
"443_20120701","18:34:00","18:34:00","Menlo Park Caltrain",9,,,
"443_20120701","18:37:00","18:37:00","Atherton Caltrain",10,,,
"443_20120701","18:41:00","18:41:00","Redwood City Caltrain",11,,,
"443_20120701","18:45:00","18:45:00","San Carlos Caltrain",12,,,
"443_20120701","18:48:00","18:48:00","Belmont Caltrain",13,,,
"443_20120701","18:51:00","18:51:00","Hillsdale Caltrain",14,,,
"443_20120701","18:54:00","18:54:00","Hayward Park Caltrain",15,,,
"443_20120701","18:57:00","18:57:00","San Mateo Caltrain",16,,,
"443_20120701","19:00:00","19:00:00","Burlingame Caltrain",17,,,
"443_20120701","19:03:00","19:03:00","Broadway Caltrain",18,,,
"443_20120701","19:08:00","19:08:00","Millbrae Caltrain",19,,,
"443_20120701","19:12:00","19:12:00","San Bruno Caltrain",20,,,
"443_20120701","19:17:00","19:17:00","So. San Francisco Caltrain",21,,,
"443_20120701","19:23:00","19:23:00","Bayshore Caltrain",22,,,
"443_20120701","19:28:00","19:28:00","22nd Street Caltrain",23,,,
"443_20120701","19:36:00","19:36:00","San Francisco Caltrain",24,,,
"444_20120701","19:15:00","19:15:00","San Francisco Caltrain",1,,,
"444_20120701","19:20:00","19:20:00","22nd Street Caltrain",2,,,
"444_20120701","19:25:00","19:25:00","Bayshore Caltrain",3,,,
"444_20120701","19:31:00","19:31:00","So. San Francisco Caltrain",4,,,
"444_20120701","19:35:00","19:35:00","San Bruno Caltrain",5,,,
"444_20120701","19:39:00","19:39:00","Millbrae Caltrain",6,,,
"444_20120701","19:43:00","19:43:00","Broadway Caltrain",7,,,
"444_20120701","19:45:00","19:45:00","Burlingame Caltrain",8,,,
"444_20120701","19:49:00","19:49:00","San Mateo Caltrain",9,,,
"444_20120701","19:52:00","19:52:00","Hayward Park Caltrain",10,,,
"444_20120701","19:55:00","19:55:00","Hillsdale Caltrain",11,,,
"444_20120701","19:58:00","19:58:00","Belmont Caltrain",12,,,
"444_20120701","20:01:00","20:01:00","San Carlos Caltrain",13,,,
"444_20120701","20:07:00","20:07:00","Redwood City Caltrain",14,,,
"444_20120701","20:11:00","20:11:00","Atherton Caltrain",15,,,
"444_20120701","20:14:00","20:14:00","Menlo Park Caltrain",16,,,
"444_20120701","20:17:00","20:17:00","Palo Alto Caltrain",17,,,
"444_20120701","20:21:00","20:21:00","California Ave Caltrain",18,,,
"444_20120701","20:25:00","20:25:00","San Antonio Caltrain",19,,,
"444_20120701","20:29:00","20:29:00","Mountain View Caltrain",20,,,
"444_20120701","20:34:00","20:34:00","Sunnyvale Caltrain",21,,,
